CODIGO	MUNICIPIO	ENDERECO	COORD_GEO_LAT_GRAU	COORD_GEO_LONG_GRAU	Altitude	RECURSO_HIDRICO	DATA_COLETA	ANO_COLETA	Alcalinidade	Condutividade	DBO	IQA_DBO	DQO	Escherichia coli	Fosfato orto	Fósforo total	IQA_Ptot	Nitrato	Nitrito	Nitrogênio orgânico	Nitrogênio amoniacal	Nitrogênio Kjeldahl	Nitrogênio total	IQA_NitroTot	Oxigênio dissolvido	%sat OD	IQA_OD	pH	IQA_pH	SDT	SST	Temperatura água	Temperatura ar	Transparência água	Turbidez	IQA_Turb	Vazao rio	Vazao	Coliformes termotol	IQA_coli	Sólidos totais	IQA_Sól_Tot	IQA_^OD	IQA_^temp_agua	IQA_^coli	IQA_^pH	IQA_^DBO	IQA_^NitroTot	IQA_^Ptot	IQA_^Turb	IQA_^Sól_Tot	IQA	latitude_corrigida	longitude_corrigida
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	03/02/2005	2005		19,90	1,000	88,37	49	50,00	0,027	0,083	79,12			1,340	0,320		1,660	87,28	0,400	4,754	4,80	6,00	60,27			24,40	26,00		42,00	43,01			62,50	44,83	107	85,06	1,306	1,580	1,769	1,635	1,000	1,563	1,548	1,351	1,427	27,849	-29,9338548	-50,6005399
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	08/11/2005	2005		156,20	1,000	88,37	39	36000,00	0,220	0,317	41,00					3,350	3,350	76,07	3,200	36,019	26,38	7,30	92,52			21,50	19,00	0,3	60,00	32,13			45000,00	5,01	139	81,80	1,744	1,580	1,273	1,722	1,000	1,542	1,450	1,320	1,422	25,361	-29,967144	-51,1840353
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	11/07/2005	2005		276,00	19,000	12,24	72	470000,00	0,814	1,080	14,17			2,540	6,200		8,740	51,97	2,300	24,447	16,35	6,90	89,76			18,60	21,50	0,3	49,00	38,40			587500,00	3,00	165	78,71	1,608	1,580	1,179	1,715	1,342	1,484	1,304	1,339	1,418	25,345	-29,950645	-51,1340348
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	03/02/2005	2005		26,30	1,000	88,37	40	550,00	0,025	0,086	78,46			1,190	0,340		1,530	88,22	1,200	14,007	9,39	6,70	85,42			23,40	26,00		176,00	5,00			687,50	23,49	228	69,94	1,463	1,580	1,606	1,705	1,000	1,565	1,547	1,137	1,405	24,487	-29,9838519	-50,7507395
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	09/05/2005	2005		240,00	6,000	48,15	218	80000,00	0,445	0,641	26,18			0,850	5,070		5,920	62,36	1,200	13,120	8,88	7,10	92,03			20,00	22,00	0,2	49,00	38,40			100000,00	4,19	193	74,81	1,450	1,580	1,240	1,721	1,196	1,512	1,386	1,339	1,412	23,154	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	03/02/2005	2005		119,90	17,000	15,29	209	380000,00	3,270	3,490	5,00			4,510	18,610		23,120	29,34	1,300	15,149	10,06	7,00	91,54			23,30	24,00	0,1	60,00	32,13			475000,00	3,00	289	61,45	1,481	1,580	1,179	1,719	1,328	1,402	1,175	1,320	1,390	19,026	-29,950645	-51,1340348
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	11/07/2005	2005		71,10	1,000	88,37	29			0,045	88,11	0				1,760	1,760	86,57				7,00	91,54			13,60	16,00	0,5	42,00	43,01					70	86,04		1,580		1,719	1,000	1,562	1,565	1,351	1,428	0,000	-29,9505472	-51,0006352
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	14/04/2005	2005		133,20	1,000	88,37	36		0,114	0,157	64,27				0,130				4,200	50,653	43,32	6,50	80,04			25,20	30,00		44,00	41,64					118	84,19	1,898	1,580		1,692	1,000		1,516	1,348	1,426	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	10/03/2005	2005		90,40	3,000	69,06	44	60,00	0,030					0,750	0,540		1,290	89,97	3,400	45,018	35,95	6,30	73,63			30,50	29,00		31,00	51,41			75,00	42,93	92	85,81	1,838	1,580	1,758	1,675	1,116	1,568		1,371	1,428	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	08/11/2005	2005		11,90	2,000	78,12	31	1700,00	0,047	0,122	70,91			0,930	0,110		1,040	91,84				7,20	92,37			18,50	16,50	5,6	69,00	27,77			2125,00	16,16	96	85,66		1,580	1,518	1,721	1,072	1,571	1,531	1,305	1,428	0,000	-29,9338548	-50,6005399
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	10/03/2005	2005		135,60	1,000	88,37	45	122,00	0,067					1,290	0,300		1,590	87,78	4,600	55,321	51,61	7,20	92,37			25,00	24,00		130,00	5,00			152,50	35,98	184	76,06	1,955	1,580	1,712	1,721	1,000	1,564		1,137	1,414	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	14/04/2005	2005		105,90	1,000	88,37	218		0,063	0,140	67,41			1,480	0,180		1,660	87,28	5,400	64,349	66,79	7,10	92,03			24,50	29,00	0,3	72,00	26,45					136	82,20	2,043	1,580		1,721	1,000	1,563	1,524	1,300	1,423	0,000	-29,9507487	-50,9341363
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	06/09/2005	2005		54,10	1,000	88,37	29	921,00	0,047	0,116	72,12				0,220				5,100	50,354	42,79	6,50	80,04			15,10	16,00		53,00	35,99			1151,25	19,93	93	85,78	1,894	1,580	1,566	1,692	1,000		1,534	1,332	1,428	0,000	-29,9505472	-51,0006352
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	14/04/2005	2005		73,30	1,000	88,37	252		0,083	0,161	63,55			1,560	0,140		1,700	87,00	3,200	36,792	27,14	6,00	60,27			22,60	27,00		107,00	5,00					142	81,38	1,753	1,580		1,635	1,000	1,563	1,515	1,137	1,422	0,000	-29,9838519	-50,7507395
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	10/03/2005	2005		60,30	1,000	88,37	41	580,00	0,012					0,990	0,320		1,310	89,82	7,300	89,379	92,59	7,20	92,37			26,00	27,00		104,00	5,00			725,00	23,11	128	83,17	2,159	1,580	1,602	1,721	1,000	1,568		1,137	1,424	0,000	-29,9838519	-50,7507395
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	10/03/2005	2005		679,00	9,000	35,36	59	490,00	2,080					3,700	18,000		21,700	30,81	12,800	175,502	47,00	8,30	83,20			32,50	34,00	0,2	36,00	47,41			612,50	24,34	332	55,47	1,924	1,580	1,614	1,700	1,246	1,409		1,362	1,379	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	14/04/2005	2005		160,40	8,000	39,07	249		0,374	0,479	32,57				3,900				1,200	14,115	9,45	7,10	92,03			23,80	29,00	0,3	67,00	28,69					163	78,99	1,465	1,580		1,721	1,231		1,417	1,308	1,418	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	19/01/2005	2005		109,00			150	2400,00	1,080	1,600	9,94			2,500	15,100		17,600	35,64	14,200	189,143	47,00	8,20	84,80			30,80	31,00	0,2	42,00	43,01			3000,00	14,27	269	64,23	1,924	1,580	1,490	1,704		1,430	1,258	1,351	1,395	0,000	-29,9505453	-51,1173349
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	10/03/2005	2005		619,00	28,000	5,64	124	90000,00						5,700	19,400		25,100	27,44	16,000	226,943	47,00	8,60	71,32			34,50	33,50	0,2	61,00	31,61			112500,00	3,00	311	58,39	1,924	1,580	1,179	1,669	1,395	1,393		1,318	1,385	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	14/04/2005	2005		177,40	1,000	88,37	249		0,386	0,499	31,72			0,700	3,520		4,220	70,97	0,500	5,860	5,27	6,80	87,72			23,60	29,00	0,3	60,00	32,13					169	78,15	1,327	1,580		1,711	1,000	1,531	1,413	1,320	1,417	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	19/01/2005	2005		125,20			137	2400,00	1,230	2,160	7,78			5,900	15,400		21,300	31,24	5,600	74,847	81,17	7,50	92,23			31,00	32,00	0,2	51,00	37,18			3000,00	14,27	290	61,31	2,112	1,580	1,490	1,721		1,411	1,228	1,335	1,390	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	06/09/2005	2005		73,10			241	30000,00	0,253	0,413	35,47			1,290	1,010		2,300	82,83	3,800	37,849	28,20	6,40	76,96			15,50	17,00	0,1	95,00	18,22			37500,00	5,32	165	78,71	1,764	1,580	1,285	1,684		1,555	1,429	1,261	1,418	0,000	-29,950645	-51,1340348
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	11/07/2005	2005		235,00	9,000	35,36	41			1,070	14,36					8,460	8,460	52,78	1,600	16,758	11,03	6,90	89,76			17,90	22,50	0,3	54,00	35,41					185	75,92	1,504	1,580		1,715	1,246	1,487	1,305	1,330	1,414	0,000	-29,967144	-51,1840353
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	16/03/2006	2006		74,30	1,000	88,37	47	11,00	0,022	0,097	76,07			1,100	0,190		1,290	89,97	5,800	71,927	77,66	7,20	92,37			26,70	31,00	0,2	83,00	22,13			13,75	62,33	137	82,07	2,096	1,580	1,859	1,721	1,000	1,568	1,542	1,281	1,423	46,702	-29,9507487	-50,9341363
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	14/11/2006	2006		103,20	2,000	78,12	48	480,00	0,016	0,081	79,57			1,020	0,307		1,327	89,70	8,500	92,912	95,07	6,90	89,76			20,00	21,00		74,00	25,61			600,00	24,50	111	84,77	2,169	1,580	1,616	1,715	1,072	1,568	1,549	1,296	1,426	45,713	-29,9838519	-50,7507395
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	16/03/2006	2006		101,90	5,000	53,97	36	20,00		0,200	56,96					1,520	1,520	88,29	2,600	32,297	22,88	7,00	91,54			26,80	25,00		54,00	35,41			25,00	55,05	131	82,82	1,703	1,580	1,824	1,719	1,175	1,565	1,498	1,330	1,424	44,025	-29,9505472	-51,0006352
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	05/01/2006	2006		95,00	2,000	78,12	38	150,00	0,013	0,086	78,44			0,770	0,210		0,980	92,29	3,500	42,519	33,13	6,20	69,80			25,60	23,00		41,00	43,72			187,50	34,08	101	85,42	1,813	1,580	1,698	1,664	1,072	1,572	1,547	1,353	1,427	40,746	-29,9338548	-50,6005399
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	05/01/2006	2006		100,00	2,000	78,12	58	39,00	0,086	0,198	57,28			1,370	0,350		1,720	86,85	5,700	71,445	77,04	6,90	89,76			27,30	29,00	0,05	192,00	5,00			48,75	47,49	217	71,47	2,093	1,580	1,784	1,715	1,072	1,563	1,499	1,137	1,407	40,671	-29,9507487	-50,9341363
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	05/01/2006	2006		74,00	1,000	88,37	36	488,00		0,099	75,58			0,580	0,140		0,720	94,28	6,200	74,001	80,20	6,40	76,96			24,60	23,00		91,00	19,44			610,00	24,37	121	83,91	2,107	1,580	1,614	1,684	1,000	1,576	1,541	1,268	1,425	39,723	-29,9838519	-50,7507395
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	14/11/2006	2006		105,50	1,000	88,37	33	53,00	0,054	0,094	76,71			0,772	0,228		1,000	92,14	4,000	43,176	33,86	6,60	82,86			19,40	17,00		70,00	27,32			66,25	44,22	118	84,19	1,820	1,580	1,765	1,699	1,000	1,572	1,543	1,303	1,426	38,870	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	16/03/2006	2006		106,60	1,000	88,37	33	135,00	0,042	0,062	83,93			1,140	0,160		1,300	89,90	3,300	39,002	29,38	6,90	89,76			24,10	22,00		40,00	44,43			168,75	35,04	97	85,62	1,776	1,580	1,705	1,715	1,000	1,568	1,557	1,355	1,428	38,767	-29,9338548	-50,6005399
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	03/05/2006	2006		86,40	1,000	88,37	37	214,00	0,050	0,113	72,73			0,560	0,200		0,760	93,97	4,600	47,501	38,87	6,70	85,42			17,20	17,00	0,3	57,00	33,73			267,50	30,96	120	84,00	1,863	1,580	1,673	1,705	1,000	1,575	1,535	1,325	1,425	38,365	-29,9507487	-50,9341363
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	03/05/2006	2006		121,50	2,000	78,12	28	276,00	0,108	0,175	61,10			0,670	0,170		0,840	93,35	3,800	37,167	27,51	6,70	85,42			14,70	14,00		64,00	30,11			345,00	28,83	141	81,53	1,757	1,580	1,656	1,705	1,072	1,574	1,509	1,313	1,422	37,244	-29,9338548	-50,6005399
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	05/01/2006	2006		386,00	11,000	29,03	70,6	19000,00	0,359	0,663	25,40			5,080	7,300		12,380	43,77	6,500	81,040	86,99	7,30	92,52			27,00	30,00	0,2	41,00	43,72			23750,00	6,29	245	67,57	2,137	1,580	1,318	1,722	1,271	1,459	1,382	1,353	1,401	37,199	-29,9505453	-51,1173349
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	14/11/2006	2006		117,90	3,000	69,06	74,5	150,00	0,144	0,458	33,47			2,160	0,352		2,512	81,41	6,700	78,224	84,64	6,50	80,04			23,40	24,00		460,00	5,00			187,50	34,08	489	33,62	2,127	1,580	1,698	1,692	1,116	1,553	1,421	1,137	1,325	35,802	-29,9507487	-50,9341363
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	05/01/2006	2006		115,00	2,000	78,12	23	1560,00		0,195	57,76					1,570	1,570	87,93	2,900	35,447	25,83	7,20	92,37			25,90	29,00		39,00	45,16			1950,00	16,66	110	84,85	1,738	1,580	1,525	1,721	1,072	1,565	1,500	1,356	1,427	35,089	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	14/11/2006	2006		134,20	3,000	69,06	50	510,00		0,188	58,91					1,980	1,980	85,02	2,900	33,600	24,08	6,40	76,96			23,00	25,00		260,00	5,00			637,50	24,05	301	59,78	1,717	1,580	1,611	1,684	1,116	1,559	1,503	1,137	1,387	30,393	-29,9505472	-51,0006352
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	03/05/2006	2006		349,00	11,000	29,03	48	1046,00		0,540	30,04			3,060	8,740		11,800	44,88	0,700	7,319	5,93	7,00	91,54			17,80	18,00	0,4	32,00	50,58			1307,50	19,10	210	72,44	1,353	1,580	1,557	1,719	1,271	1,463	1,405	1,369	1,409	28,830	-29,9505453	-51,1173349
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	03/05/2006	2006		281,00	8,000	39,07	36	1046,00		0,836	19,89					8,460	8,460	52,78	0,700	7,453	5,99	6,80	87,72			18,70	18,00	0,3	40,00	44,43			1307,50	19,10	196	74,39	1,356	1,580	1,557	1,711	1,231	1,487	1,349	1,355	1,412	26,922	-29,967144	-51,1840353
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	03/05/2006	2006		375,00	17,000	15,29	57,1	980,00	1,220	1,580	9,90			3,100	11,300		14,400	40,28	0,500	5,282	5,02	6,90	89,76			18,30	18,00	0,3	41,00	43,72			1225,00	19,52	221	70,91	1,316	1,580	1,562	1,715	1,328	1,447	1,258	1,353	1,406	25,598	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	13/11/2006	2006		403,00	15,000	19,24	54,8	73000,00	0,709	1,130	13,29			3,420	9,580		13,000	42,64	1,100	12,578	8,58	6,90	89,76			22,30	25,00	0,2	45,00	40,97			91250,00	4,24	226	70,22	1,441	1,580	1,242	1,715	1,311	1,455	1,295	1,346	1,405	22,671	-29,950645	-51,1340348
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	13/11/2006	2006		454,00	15,000	19,24	66,7	19000,00		1,190	12,37					15,800	15,800	38,14	0,300	3,541	4,31	6,50	80,04			24,00	29,00	0,1	102,00	5,00			23750,00	6,29	303	59,50	1,282	1,580	1,318	1,692	1,311	1,439	1,286	1,137	1,387	17,280	-29,967144	-51,1840353
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	12/07/2006	2006		125,00	1,000	88,37	31		0,142	0,593	27,96								5,100	51,412	44,67	7,10	92,03			16,10	17,00		52,00	36,58					118	84,19	1,908	1,580		1,721	1,000		1,395	1,334	1,426	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	13/09/2006	2006		102,20	1,000	88,37	32		0,095	0,136	68,18			0,890	0,220		1,110	91,31	4,900	51,404	44,66	7,50	92,23			18,00	15,00		55,00	34,84					117	84,28	1,908	1,580		1,721	1,000	1,571	1,525	1,329	1,426	0,000	-29,9338548	-50,6005399
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	12/07/2006	2006		75,20	1,000	88,37	45		0,028	0,075	80,92			0,970	0,030		1,000	92,14	5,600	58,433	57,02	7,30	92,52			17,70	24,00		44,00	41,64					91	85,85	1,988	1,580		1,722	1,000	1,572	1,552	1,348	1,428	0,000	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	13/09/2006	2006		60,20	1,000	88,37	49		0,032	0,088	78,06			0,840	0,300		1,140	91,08	5,800	60,896	61,19	7,30	92,52			18,00	15,00		78,00	24,00					128	83,17	2,012	1,580		1,722	1,000	1,570	1,546	1,289	1,424	0,000	-29,9507487	-50,9341363
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	03/05/2006	2006		103,00			34	1120,00		0,207	55,85					1,350	1,350	89,53	4,100	41,802	32,35	6,80	87,72			16,60	18,00		44,00	41,64			1400,00	18,67	117	84,28	1,806	1,580	1,551	1,711		1,567	1,495	1,348	1,426	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	12/07/2006	2006		88,20	1,000	88,37	44			0,126	70,12					1,090	1,090	91,46	4,800	50,495	43,04	7,40	92,47			18,10	24,00		47,00	39,67					98	85,57	1,896	1,580		1,722	1,000	1,571	1,530	1,342	1,428	0,000	-29,9505472	-51,0006352
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	13/09/2006	2006		69,40	1,000	88,37	42			0,107	73,96					1,170	1,170	90,86	5,400	56,807	54,21	7,40	92,47			18,10	14,00		64,00	30,11					123	83,71	1,971	1,580		1,722	1,000	1,570	1,538	1,313	1,425	0,000	-29,9505472	-51,0006352
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	16/03/2006	2006		78,50			115	228,00	0,059	0,157	64,27			1,820	0,420		2,240	83,24	6,500	77,439	83,89	6,90	89,76			24,50	26,20		144,00	5,00			285,00	30,42	192	74,95	2,123	1,580	1,669	1,715		1,556	1,516	1,137	1,412	0,000	-29,9838519	-50,7507395
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	12/07/2006	2006		68,10	1,000	88,37	42			0,033	91,03			0,870	0,044		0,914	92,79	5,400	54,237	49,69	7,20	92,37			15,90	19,00		40,00	44,43					77	86,08	1,943	1,580		1,721	1,000	1,573	1,570	1,355	1,428	0,000	-29,9838519	-50,7507395
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	03/05/2006	2006		65,40	2,000	78,12	40	150,00	0,028	0,068	82,53				0,250				4,500	44,039	34,83	6,70	85,42			14,70	15,00		46,00	40,31			187,50	34,08	93	85,78	1,829	1,580	1,698	1,705	1,072		1,555	1,344	1,428	0,000	-29,9838519	-50,7507395
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	13/09/2006	2006		60,30	1,000	88,37	19		0,010	0,017	95,24			0,840	0,070		0,910	92,82	5,600	56,366	53,44	6,90	89,76			16,00	14,00		52,00	36,58					80	86,07	1,967	1,580		1,715	1,000	1,573	1,577	1,334	1,428	0,000	-29,9838519	-50,7507395
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	13/11/2006	2006		368,00	13,000	23,76	56,1	690,00	0,655	1,060	14,55			4,090	4,870		8,960	51,36	1,400	16,039	10,59	6,90	89,76			22,40	24,00	0,2					862,50	21,88	233	69,24	1,494	1,580	1,589	1,715	1,292	1,483	1,307		1,404	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	16/03/2006	2006		354,00			100	1733,00	0,809	1,000	15,78			5,500	10,400		15,900	37,99	8,100	108,261	95,59	8,20	84,80			31,00	34,00	0,05	46,00	40,31			2166,25	16,05	246	67,43	2,171	1,580	1,516	1,704		1,439	1,318	1,344	1,401	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	12/07/2006	2006		162,30	7,000	43,28	46		0,379	0,448	33,91			1,750	2,510		4,260	70,75	1,900	19,661	12,92	7,20	92,37			17,30	25,00	0,3	46,00	40,31					122	83,81	1,545	1,580		1,721	1,215	1,531	1,422	1,344	1,425	0,000	-29,9505453	-51,1173349
